Depth,GR,DT,DTS,RHOB,NPHI_LIM
1127.0,124.0,65.0,112.6,2715.6,19.6
1127.5,100.2,64.1,107.9,2702.4,14.2
1128.0,104.8,62.1,105.8,2703.2,13.3
1128.5,111.1,63.4,109.5,2725.1,14.4
1129.0,114.7,64.0,114.4,2750.9,19.9
1129.5,123.3,68.9,124.8,2726.0,19.3
1130.0,145.4,69.9,125.1,2727.3,22.9
1130.5,130.3,62.9,104.7,2748.2,21.0
1131.0,87.5,61.8,107.4,2733.8,12.6
1131.5,101.5,63.6,111.8,2729.5,15.7
1132.0,119.1,63.0,109.2,2760.4,20.0
1132.5,120.2,62.0,107.3,2751.4,17.4
1133.0,126.3,61.2,107.4,2740.0,19.6
1133.5,119.9,60.5,107.9,2733.1,14.9
1134.0,126.4,62.6,117.3,2683.6,17.1
1134.5,78.1,67.2,112.7,2568.9,13.3
1135.0,25.6,71.1,116.5,2552.2,15.7
1135.5,26.9,74.0,121.0,2457.6,17.7
1136.0,27.6,73.9,123.5,2447.0,18.1
1136.5,22.5,70.6,120.5,2506.0,16.6
1137.0,24.3,74.8,128.9,2462.0,14.3
1137.5,36.7,71.8,120.8,2428.2,17.3
1138.0,103.2,60.9,111.5,2690.5,15.3
1138.5,110.1,66.5,122.2,2703.2,16.6
1139.0,124.6,66.5,122.8,2484.0,29.6
1139.5,117.3,64.1,113.8,2776.5,18.8
1140.0,120.1,63.8,112.1,2689.3,15.9
1140.5,119.7,63.3,115.5,2729.5,16.6
1141.0,125.8,65.8,119.3,2724.3,19.3
1141.5,119.8,66.2,112.7,2701.2,17.7
1142.0,114.3,64.2,113.7,2733.2,15.4
1142.5,127.5,62.6,110.9,2725.6,19.0
1143.0,111.5,62.6,107.6,2753.8,14.6
1143.5,110.6,60.6,102.6,2688.0,14.6
1144.0,96.7,60.4,103.0,2738.8,9.0
1144.5,118.9,62.2,101.9,2732.7,14.5
1145.0,103.7,62.8,107.7,2687.3,13.7
1145.5,98.2,62.2,109.3,2677.5,11.0
1146.0,104.9,63.5,110.4,2713.0,13.3
1146.5,120.2,66.3,116.8,2747.0,16.1
1147.0,128.7,67.8,119.8,2724.3,16.8
1147.5,131.8,64.5,109.1,2721.4,20.7
1148.0,109.8,63.3,108.4,2706.8,12.9
1148.5,129.0,63.9,112.1,2765.5,18.4
1149.0,120.0,63.1,105.4,2709.6,17.8
1149.5,70.1,62.3,106.6,2655.6,8.3
1150.0,83.1,61.9,105.9,2668.3,12.2
1150.5,73.4,63.2,108.1,2739.0,9.3
1151.0,112.0,63.9,110.0,2743.8,16.9
1151.5,121.6,63.0,105.3,2755.7,17.1
1152.0,68.5,63.9,103.6,2634.5,10.6
1152.5,81.6,62.0,99.9,2638.0,14.4
1153.0,30.5,62.0,99.4,2588.0,7.2
1153.5,25.6,64.0,101.4,2558.6,8.7
1154.0,30.0,64.4,102.3,2590.0,8.5
1154.5,36.9,65.6,103.6,2569.6,9.3
1155.0,44.0,64.5,104.1,2585.4,11.0
1155.5,57.1,62.2,105.2,2626.5,11.2
1156.0,101.4,63.5,106.7,2650.0,14.1
1156.5,134.5,63.3,113.3,2654.3,19.2
1157.0,128.9,62.7,113.2,2608.9,18.0
1157.5,128.2,64.0,114.5,2548.1,21.5
1158.0,117.4,64.1,118.7,2534.9,22.3
1158.5,117.7,65.8,119.5,2463.9,23.0
1159.0,116.4,62.8,110.3,2682.2,18.6
1159.5,116.4,61.0,104.4,2713.8,13.6
1160.0,94.9,58.8,97.9,2685.0,14.6
1160.5,32.6,59.2,94.3,2620.0,5.0
1161.0,35.0,61.5,99.7,2574.2,5.3
1161.5,25.5,64.6,100.8,2540.9,6.7
1162.0,30.0,64.8,100.6,2591.6,7.2
1162.5,30.2,65.1,105.8,2568.8,8.3
1163.0,26.4,65.6,103.5,2549.2,8.1
1163.5,34.0,65.5,104.3,2556.8,7.8
1164.0,50.5,65.0,103.0,2546.6,10.5
1164.5,38.7,63.3,102.7,2518.6,7.1
1165.0,70.5,63.3,102.0,2586.0,8.6
1165.5,90.9,61.1,105.0,2627.6,10.8
1166.0,88.9,61.4,106.4,2624.2,11.7
1166.5,107.3,64.1,109.5,2647.1,14.5
1167.0,110.7,62.5,105.3,2686.7,14.3
1167.5,88.0,60.2,101.1,2695.6,12.4
1168.0,90.4,63.6,108.3,2704.0,15.7
1168.5,103.8,63.8,109.1,2712.4,18.3
1169.0,100.9,65.0,110.7,2636.8,12.1
1169.5,67.0,65.9,110.6,2613.5,12.9
1170.0,65.3,65.1,110.3,2601.9,13.6
1170.5,98.6,63.4,106.3,2650.9,10.1
1171.0,81.0,63.7,102.0,2667.1,12.2
1171.5,76.5,64.2,109.7,2740.3,13.4
1172.0,48.0,62.9,111.4,2663.1,9.8
1172.5,70.1,65.1,110.2,2648.2,13.6
1173.0,85.3,66.6,110.5,2642.9,11.5
1173.5,79.8,62.8,107.6,2698.7,14.8
1174.0,97.4,61.2,105.8,2701.2,17.1
1174.5,79.0,62.9,99.8,2658.2,7.2
1175.0,53.6,62.1,102.3,2638.0,4.9
1175.5,89.4,62.5,107.3,2693.2,13.4
1176.0,82.5,60.3,101.7,2676.5,9.0
1176.5,62.1,59.4,100.4,2691.2,6.2
1177.0,61.5,62.1,103.7,2652.1,7.9
1177.5,58.8,63.0,105.3,2618.9,9.4
1178.0,85.8,61.5,103.4,2670.6,10.6
1178.5,84.2,61.2,100.9,2677.9,10.5
1179.0,51.6,60.9,100.7,2658.6,6.9
1179.5,59.1,61.1,100.7,2694.8,7.9
1180.0,56.1,61.5,100.3,2645.6,6.9
1180.5,57.1,64.1,104.3,2655.9,7.1
1181.0,52.1,62.2,105.9,2669.3,9.8
1181.5,48.1,59.4,103.7,2672.8,8.0
1182.0,52.0,62.6,108.2,2677.6,9.0
1182.5,77.4,63.4,107.5,2675.3,10.6
1183.0,65.5,66.0,110.0,2601.4,11.4
1183.5,63.2,63.4,108.5,2609.0,12.4
1184.0,89.8,60.4,106.6,2760.2,11.6
1184.5,129.6,68.9,121.9,2714.0,18.1
1185.0,83.4,65.4,109.6,2607.0,12.6
1185.5,107.5,65.2,108.7,2594.2,13.4
1186.0,63.6,66.3,106.0,2583.3,9.6
1186.5,63.8,65.6,106.7,2610.6,11.2
1187.0,77.3,68.5,113.4,2635.8,11.8
1187.5,88.5,67.3,115.6,2623.0,14.7
1188.0,103.9,70.1,124.4,2721.6,19.6
1188.5,114.9,68.1,123.3,2723.9,21.3
1189.0,112.8,66.4,113.3,2821.3,15.5
1189.5,78.6,64.3,101.6,2626.2,12.5
1190.0,33.0,58.0,96.6,2677.8,8.1
1190.5,57.7,61.6,100.6,2738.2,11.2
1191.0,65.0,63.0,101.3,2620.0,11.8
1191.5,54.0,62.1,100.1,2604.1,11.2
1192.0,53.2,61.4,102.5,2580.9,8.8
1192.5,76.3,61.8,100.2,2676.5,12.9
1193.0,96.4,61.0,96.6,2635.7,16.4
1193.5,93.3,66.4,118.1,2568.5,17.9
1194.0,71.8,69.0,110.3,2548.4,15.9
1194.5,79.2,73.3,119.7,2546.6,17.9
1195.0,76.9,73.3,126.6,2665.6,13.4
1195.5,67.8,71.0,115.3,2614.0,15.3
1196.0,58.0,67.7,111.9,2603.1,12.8
1196.5,42.8,60.8,107.2,2582.0,11.5
1197.0,45.2,67.9,112.7,2639.2,10.6
1197.5,45.9,70.7,115.6,2611.2,12.6
1198.0,65.2,68.9,114.1,2564.3,12.3
1198.5,84.8,63.1,106.2,2637.8,14.6
1199.0,81.4,61.8,100.8,2688.6,14.1
1199.5,75.7,65.3,107.2,2702.2,11.7
1200.0,106.0,66.3,111.2,2674.0,17.4
1200.5,103.8,65.8,112.4,2683.0,17.0
1201.0,111.6,66.2,114.9,2716.3,17.6
1201.5,123.5,68.1,122.6,2712.3,19.0
1202.0,119.2,64.2,105.7,2716.7,17.3
1202.5,71.6,62.0,102.6,2612.3,10.1
1203.0,60.2,63.6,103.2,2669.7,11.1
1203.5,67.4,63.3,105.5,2674.4,11.4
1204.0,67.7,64.4,107.7,2628.7,13.5
1204.5,64.1,61.8,104.8,2640.2,11.5
1205.0,79.2,63.5,104.2,2663.4,12.4
1205.5,123.1,63.7,104.1,2716.3,17.3
1206.0,130.6,61.5,107.0,2734.4,17.1
1206.5,127.0,63.3,106.8,2660.4,16.6
1207.0,95.1,65.4,109.7,2640.1,17.2
1207.5,38.7,65.4,106.6,2576.3,9.5
1208.0,41.6,62.1,99.5,2601.8,8.9
1208.5,39.6,61.4,103.6,2630.8,8.3
1209.0,35.2,64.7,111.1,2588.0,10.8
1209.5,82.7,67.1,111.9,2617.5,13.8
1210.0,104.3,65.2,111.1,2668.5,17.6
1210.5,61.7,67.9,110.1,2602.8,12.3
1211.0,109.0,63.3,106.5,2692.0,18.7
1211.5,111.3,62.2,108.7,2736.4,16.4
1212.0,108.9,63.3,113.3,2716.1,15.6
1212.5,119.9,72.4,135.6,2674.2,21.8
1213.0,123.8,74.4,118.9,2726.6,22.8
1213.5,121.4,66.4,108.5,2734.5,22.1
1214.0,53.0,64.9,99.2,2688.9,7.9
1214.5,86.4,66.9,110.6,2606.5,14.3
1215.0,102.2,64.8,102.0,2579.9,14.3
1215.5,60.1,63.5,101.3,2681.0,9.5
1216.0,71.2,63.2,102.3,2692.2,9.6
1216.5,107.9,62.8,103.5,2743.6,15.4
1217.0,128.8,61.0,96.9,2724.0,15.2
1217.5,92.3,57.1,94.3,2696.0,9.4
1218.0,63.8,58.2,96.9,2670.1,8.2
1218.5,52.1,62.8,96.3,2676.3,8.8
1219.0,54.7,60.7,96.4,2673.4,7.1
1219.5,45.2,59.2,100.6,2618.0,7.4
1220.0,46.0,57.8,98.1,2717.8,7.9
1220.5,55.8,63.0,104.8,2635.6,8.9
1221.0,58.6,62.4,106.0,2645.8,8.1
1221.5,76.7,64.6,117.5,2623.3,13.2
1222.0,104.4,69.9,117.1,2654.4,18.1
1222.5,88.9,67.2,112.8,2647.8,14.7
1223.0,80.0,66.3,108.0,2652.7,14.5
1223.5,95.0,63.7,105.5,2678.7,13.6
1224.0,82.0,62.2,109.9,2659.6,10.8
1224.5,87.7,65.9,107.6,2636.3,14.8
1225.0,97.2,64.5,107.9,2672.9,17.4
1225.5,98.9,63.6,110.1,2746.3,14.8
1226.0,97.4,62.4,100.7,2683.5,12.8
1226.5,75.2,60.6,100.6,2708.9,9.3
1227.0,99.4,64.0,119.3,2659.4,13.7
1227.5,105.5,70.8,117.2,2666.1,23.7
1228.0,78.8,66.4,110.4,2658.3,13.4
1228.5,103.3,64.4,107.6,2715.8,15.3
1229.0,112.2,63.8,110.6,2734.7,15.8
1229.5,106.9,64.1,106.0,2714.9,16.1
1230.0,96.8,64.4,104.4,2733.0,13.3
1230.5,84.4,61.6,101.9,2705.3,12.1
1231.0,65.3,62.1,102.4,2671.8,8.3
1231.5,99.0,63.1,106.7,2693.6,14.2
1232.0,105.3,64.7,107.9,2723.5,16.9
1232.5,86.3,63.7,99.5,2662.3,11.0
1233.0,72.9,60.1,100.0,2640.3,10.4
1233.5,73.8,60.9,99.5,2646.4,9.4
1234.0,60.9,60.1,99.9,2670.3,8.8
1234.5,77.8,60.9,99.1,2669.2,11.1
1235.0,95.5,60.4,101.4,2704.7,13.4
1235.5,110.2,59.1,104.0,2689.2,17.5
1236.0,92.4,61.5,102.0,2719.4,9.1
1236.5,101.4,64.6,106.0,2700.3,18.0
1237.0,124.1,66.2,116.6,2723.8,24.1
1237.5,126.2,68.9,131.7,2620.5,25.6
1238.0,115.5,69.6,105.4,2651.4,30.2
1238.5,61.6,61.1,97.1,2702.8,7.2
1239.0,61.8,60.6,96.1,2698.9,9.1
1239.5,58.9,60.7,95.9,2655.7,7.7
1240.0,68.6,60.1,97.2,2689.2,8.7
1240.5,64.0,61.0,99.5,2657.5,8.1
1241.0,45.9,61.3,100.2,2624.7,7.2
1241.5,43.3,63.8,100.6,2633.9,7.6
1242.0,45.5,62.8,99.4,2608.6,10.1
1242.5,41.6,60.4,97.4,2635.9,5.7
1243.0,39.1,62.2,98.6,2628.3,7.4
1243.5,41.8,61.6,98.4,2604.3,8.0
1244.0,37.3,59.6,96.7,2653.3,6.9
1244.5,38.3,61.5,99.4,2631.7,7.7
1245.0,50.5,62.4,99.9,2647.2,9.7
1245.5,54.1,60.0,98.7,2683.4,8.9
1246.0,69.0,61.3,101.2,2752.2,9.8
1246.5,106.5,63.0,103.4,2691.9,14.2
1247.0,87.0,61.5,104.4,2709.1,9.9
1247.5,103.7,64.7,108.2,2683.0,15.7
1248.0,118.4,63.6,108.1,2715.0,15.5
1248.5,107.7,63.9,108.4,2753.1,17.2
1249.0,116.4,64.9,108.9,2720.0,16.5
1249.5,112.0,65.0,114.0,2705.7,17.3
1250.0,106.8,64.8,109.4,2745.4,17.8
1250.5,99.5,62.2,103.5,2699.0,13.5
1251.0,95.8,60.9,104.0,2729.1,12.8
1251.5,100.8,65.7,111.0,2746.1,15.2
1252.0,113.4,65.9,106.3,2689.7,18.3
1252.5,80.7,59.7,96.3,2657.9,8.4
1253.0,61.8,60.8,97.9,2705.1,6.8
1253.5,73.9,61.1,96.5,2671.8,10.5
1254.0,46.3,60.1,92.8,2685.2,6.1
1254.5,45.6,60.0,95.4,2632.4,6.7
1255.0,49.8,59.6,96.1,2618.0,8.8
1255.5,42.6,58.0,93.5,2740.1,5.5
1256.0,40.1,60.6,97.7,2650.8,6.9
1256.5,37.0,65.2,99.1,2585.8,7.4
1257.0,36.5,58.7,96.1,2624.8,5.9
1257.5,31.4,62.3,99.4,2650.7,6.5
1258.0,42.9,61.3,100.5,2612.4,8.5
1258.5,41.5,61.1,100.1,2651.2,8.0
1259.0,55.9,61.7,99.6,2655.4,7.6
1259.5,58.1,61.8,95.0,2667.9,7.2
1260.0,41.1,59.4,93.9,2637.2,6.0
1260.5,45.8,59.8,95.7,2647.9,6.6
1261.0,47.5,59.2,95.1,2691.7,7.2
1261.5,50.9,59.8,95.5,2670.8,6.9
1262.0,59.4,61.4,96.5,2650.6,8.0
1262.5,79.9,60.2,97.7,2690.6,9.9
1263.0,84.8,62.6,100.6,2676.6,10.4
1263.5,99.3,62.2,99.9,2642.9,12.1
1264.0,71.9,58.1,96.6,2667.4,9.1
1264.5,62.6,59.5,101.8,2745.1,9.7
1265.0,56.3,61.5,100.7,2707.9,10.4
1265.5,76.7,62.8,104.4,2702.8,13.9
1266.0,83.2,63.3,102.5,2713.5,12.5
1266.5,84.5,60.4,98.3,2688.2,11.4
1267.0,64.8,62.5,101.7,2665.4,9.4
1267.5,87.1,65.4,105.6,2666.0,13.6
1268.0,100.0,63.7,105.9,2652.4,14.2
1268.5,109.3,61.0,100.6,2676.5,14.4
1269.0,90.2,60.4,98.3,2705.6,7.6
1269.5,107.9,59.9,95.7,2701.9,14.0
1270.0,73.9,59.3,95.9,2756.7,6.8
1270.5,98.0,60.3,97.9,2685.9,10.9
1271.0,67.9,59.3,95.6,2727.7,7.5
1271.5,78.7,60.9,98.7,2690.2,9.5
1272.0,87.7,59.9,97.8,2677.7,10.1
1272.5,63.2,58.9,94.8,2692.8,6.6
1273.0,59.1,59.2,94.6,2684.3,5.6
1273.5,56.2,59.6,95.7,2673.0,6.4
1274.0,51.5,60.0,98.1,2665.2,5.3
1274.5,84.2,60.4,95.5,2653.1,11.7
1275.0,56.8,58.1,91.6,2702.1,7.5
1275.5,52.3,58.6,92.7,2701.7,7.3
1276.0,59.1,59.2,95.8,2706.3,7.6
1276.5,67.3,59.2,97.6,2689.9,9.4
1277.0,68.8,59.2,96.8,2704.4,9.4
1277.5,77.3,61.3,98.2,2708.0,9.6
1278.0,79.6,62.8,100.6,2675.4,10.6
1278.5,90.2,61.1,98.6,2666.2,14.2
1279.0,73.1,59.2,97.1,2694.3,8.0
1279.5,82.5,61.3,100.6,2670.5,13.0
1280.0,91.9,59.3,99.8,2661.2,11.7
1280.5,79.9,59.8,100.3,2708.2,11.9
1281.0,91.6,62.4,103.3,2686.8,13.6
1281.5,100.8,60.7,100.7,2705.3,13.5
1282.0,88.0,63.2,105.4,2679.4,14.1
1282.5,110.1,63.1,104.1,2670.8,17.5
1283.0,98.3,61.3,102.1,2714.1,14.3
1283.5,90.8,62.1,103.8,2703.0,12.8
1284.0,108.8,63.1,105.6,2684.3,15.0
1284.5,111.1,63.9,107.1,2641.6,18.3
1285.0,109.8,64.1,106.7,2686.6,17.7
1285.5,111.7,63.3,104.8,2712.7,18.2
1286.0,115.1,63.9,105.3,2686.3,16.5
1286.5,117.3,63.3,106.4,2665.5,20.2
1287.0,107.6,60.8,96.4,2719.9,15.8
1287.5,89.5,58.4,93.5,2709.5,9.5
1288.0,43.9,57.6,95.1,2740.2,6.6
1288.5,78.1,59.6,97.5,2691.5,12.8
1289.0,71.0,60.0,98.3,2705.3,7.3
1289.5,79.6,63.6,102.3,2658.5,13.2
1290.0,88.7,63.9,102.4,2685.2,14.2
1290.5,86.7,59.6,94.7,2672.4,10.3
1291.0,53.9,59.3,96.3,2695.7,6.3
1291.5,88.4,60.3,97.4,2684.4,10.9
1292.0,66.3,61.7,98.5,2654.9,8.3
1292.5,29.7,61.5,99.9,2596.7,5.0
1293.0,29.2,62.0,99.5,2605.9,6.5
1293.5,23.8,61.0,99.5,2617.6,4.9
1294.0,33.5,61.4,101.0,2626.3,6.5
1294.5,87.0,62.3,102.8,2704.9,12.3
1295.0,109.8,62.1,103.1,2670.0,19.6
1295.5,92.8,60.0,99.7,2755.8,11.2
1296.0,91.7,60.1,99.4,2726.7,14.3
1296.5,95.0,60.4,99.0,2756.1,11.6
1297.0,101.1,60.0,99.7,2716.6,14.6
1297.5,96.7,60.1,101.1,2742.2,13.1
1298.0,112.5,62.6,105.3,2715.4,14.7
1298.5,118.0,60.7,103.0,2760.8,15.6
1299.0,118.8,60.0,100.2,2743.0,18.5
1299.5,100.7,59.3,98.5,2762.8,8.8
1300.0,103.8,62.0,106.9,2740.7,12.9
1300.5,129.9,66.5,115.1,2739.6,21.1
1301.0,116.2,65.7,110.7,2786.5,20.7
1301.5,116.7,64.7,107.4,2707.4,17.6
1302.0,120.0,60.5,100.8,2724.6,19.2
1302.5,80.4,59.1,97.5,2786.7,9.2
1303.0,94.9,61.6,100.7,2687.2,11.5
1303.5,119.1,61.9,100.4,2699.5,18.3
1304.0,90.2,60.0,96.7,2741.8,8.4
1304.5,65.0,58.2,92.1,2774.2,9.6
1305.0,54.6,58.0,91.8,2759.7,8.4
1305.5,51.7,59.2,93.2,2685.4,6.8
1306.0,53.5,60.5,98.2,2638.5,8.6
1306.5,40.8,60.4,99.3,2629.9,6.2
1307.0,33.0,60.8,100.1,2610.1,5.7
1307.5,33.9,62.4,101.4,2634.1,6.4
1308.0,65.5,62.4,99.7,2688.3,8.8
1308.5,98.6,60.7,98.8,2690.9,14.2
1309.0,89.2,61.0,102.1,2665.3,13.1
1309.5,107.3,62.1,104.0,2700.4,15.6
1310.0,111.3,60.5,102.2,2709.3,14.5
1310.5,97.8,60.8,103.5,2714.6,14.0
1311.0,105.6,62.5,105.0,2701.9,15.2
1311.5,111.4,63.6,109.9,2733.8,15.7
1312.0,122.2,64.9,114.4,2749.0,18.1
1312.5,127.1,67.3,119.0,2763.0,21.9
1313.0,124.7,66.7,109.6,2720.4,23.3
1313.5,107.5,62.5,101.7,2701.3,15.2
1314.0,91.0,60.9,100.2,2697.2,9.4
1314.5,96.4,62.4,100.8,2690.5,14.5
1315.0,93.0,62.8,103.5,2698.4,13.6
1315.5,99.8,62.7,102.9,2666.2,15.8
1316.0,100.0,62.4,101.0,2711.7,13.5
1316.5,94.3,62.0,102.2,2693.0,14.6
1317.0,90.0,62.6,101.9,2700.2,14.1
1317.5,98.6,61.9,101.0,2675.0,16.7
1318.0,84.3,59.0,96.3,2709.9,11.2
1318.5,89.3,59.3,97.9,2724.5,9.9
1319.0,72.6,59.2,96.1,2697.6,8.0
1319.5,89.1,60.0,96.1,2693.9,12.7
1320.0,86.6,59.7,94.4,2714.3,9.3
1320.5,74.0,58.4,94.3,2707.4,8.9
1321.0,80.9,58.3,95.3,2712.9,8.8
1321.5,75.4,58.6,96.1,2699.2,8.0
1322.0,68.7,59.5,98.8,2709.4,8.3
1322.5,91.7,60.7,101.4,2720.0,12.0
1323.0,100.1,63.0,104.1,2702.4,13.2
1323.5,107.5,64.9,107.2,2690.7,18.0
1324.0,114.6,62.4,104.3,2696.1,19.8
1324.5,114.9,60.8,102.5,2714.8,13.9
1325.0,110.2,61.6,104.3,2715.2,16.1
1325.5,104.1,61.8,101.0,2714.0,13.9
1326.0,87.2,60.2,98.0,2695.2,10.9
1326.5,77.5,60.5,99.9,2715.4,8.2
1327.0,99.3,62.8,105.2,2693.9,14.5
1327.5,106.9,64.0,103.9,2691.8,17.4
1328.0,105.8,60.9,100.0,2666.2,14.5
1328.5,88.4,59.8,99.6,2696.8,10.4
1329.0,96.0,61.7,102.8,2700.0,14.0
1329.5,102.6,60.4,100.3,2679.5,15.1
1330.0,85.9,60.1,99.4,2721.2,8.0
1330.5,90.2,63.5,104.1,2708.8,13.6
1331.0,105.6,64.9,105.9,2671.6,15.2
1331.5,121.1,63.1,99.7,2683.4,18.7
1332.0,118.5,58.2,93.6,2762.5,13.6
1332.5,56.6,57.0,89.9,2742.5,4.7
1333.0,50.5,57.7,91.3,2728.7,5.7
1333.5,59.1,59.3,95.2,2724.8,6.7
1334.0,104.3,61.9,102.9,2706.9,13.4
1334.5,122.8,63.8,105.2,2673.3,17.5
1335.0,117.0,60.8,97.5,2706.7,16.7
1335.5,83.3,60.1,99.9,2727.6,9.6
1336.0,79.7,60.4,97.7,2686.0,11.5
1336.5,88.2,60.5,98.3,2704.4,8.7
1337.0,94.3,60.0,99.5,2719.2,10.5
1337.5,110.9,60.7,105.9,2675.6,15.4
1338.0,94.8,60.6,99.8,2709.0,16.2
1338.5,85.8,61.0,96.2,2679.1,10.3
1339.0,87.6,59.3,98.3,2714.4,8.8
1339.5,87.9,60.9,102.0,2719.2,13.0
1340.0,112.2,59.1,98.5,2687.9,16.0
1340.5,93.1,59.2,98.0,2693.7,11.0
1341.0,78.7,60.3,97.0,2672.9,10.6
1341.5,68.9,58.6,95.8,2728.0,6.9
1342.0,95.2,58.8,96.3,2721.0,11.5
1342.5,96.2,58.3,97.0,2700.5,10.6
1343.0,107.5,60.7,98.1,2729.0,12.8
1343.5,91.2,61.3,94.3,2670.2,11.2
1344.0,45.2,58.5,93.0,2675.0,5.8
1344.5,39.6,59.0,94.2,2725.5,6.9
1345.0,67.4,60.3,95.6,2658.7,10.5
1345.5,62.8,57.5,92.9,2657.3,5.5
1346.0,59.2,57.6,93.5,2665.6,6.2
1346.5,54.9,60.8,90.2,2638.6,8.2
1347.0,47.8,59.9,88.6,2653.2,6.5
1347.5,49.7,58.9,90.3,2650.5,5.9
1348.0,50.8,59.0,99.4,2666.4,6.5
1348.5,53.2,59.6,98.5,2666.0,6.4
1349.0,59.2,59.8,99.5,2670.2,6.8
1349.5,84.8,63.5,105.7,2695.8,9.8
1350.0,120.6,62.6,100.7,2695.7,19.4
1350.5,97.2,60.8,100.6,2702.8,14.4
1351.0,118.9,59.7,95.7,2717.3,17.4
1351.5,105.0,60.5,100.2,2743.3,6.6
1352.0,113.6,62.9,102.4,2661.7,17.9
1352.5,105.6,59.6,95.9,2669.0,12.6
1353.0,97.4,60.4,97.6,2686.1,7.1
1353.5,115.2,61.6,99.8,2635.6,13.9
1354.0,111.2,56.5,87.2,2660.0,10.4
1354.5,58.8,54.2,89.4,2701.2,6.2
1355.0,58.3,56.3,94.7,2706.7,6.0
1355.5,90.4,59.9,100.5,2640.9,15.4
1356.0,78.3,62.2,94.7,2629.2,10.4
1356.5,61.8,60.3,93.6,2595.6,8.0
1357.0,60.3,60.1,96.6,2641.2,9.2
1357.5,71.5,59.0,96.4,2711.2,13.6
1358.0,56.9,58.2,92.7,2685.7,5.8
1358.5,44.9,55.6,89.8,2683.1,5.8
1359.0,42.9,54.8,88.2,2672.4,6.4
1359.5,48.4,56.4,95.6,2774.3,5.7
1360.0,54.5,71.4,107.1,2654.2,7.8
1360.5,84.6,65.9,109.1,2481.7,14.9
1361.0,99.2,55.8,97.3,2604.6,14.9
1361.5,101.9,57.4,97.7,2730.3,9.8
1362.0,103.8,60.0,93.2,2672.1,11.2
1362.5,84.5,58.1,98.1,2699.5,8.3
1363.0,107.8,59.7,100.8,2690.4,14.3
1363.5,104.9,60.2,101.4,2679.5,14.8
1364.0,111.1,60.6,101.9,2650.9,15.1
1364.5,102.2,59.4,100.0,2662.4,14.1
1365.0,98.7,60.0,98.9,2692.2,12.2
1365.5,106.6,61.8,101.6,2693.5,16.1
1366.0,96.3,63.3,103.7,2682.8,12.9
1366.5,103.4,61.6,101.3,2667.0,16.3
1367.0,111.1,59.1,96.0,2694.0,13.4
1367.5,87.7,58.5,97.5,2702.0,7.0
1368.0,91.1,58.5,95.0,2665.8,13.6
1368.5,56.7,57.3,93.9,2704.9,6.4
1369.0,45.6,59.3,94.4,2694.8,7.7
1369.5,63.8,61.3,101.2,2676.1,7.3
1370.0,118.2,62.0,103.9,2677.8,18.4
1370.5,89.5,59.3,98.8,2707.5,10.3
1371.0,90.7,60.5,100.5,2710.6,10.8
1371.5,101.7,60.6,100.3,2697.2,13.2
1372.0,105.2,60.1,99.5,2698.8,14.0
1372.5,109.3,60.0,100.4,2709.3,12.9
1373.0,110.8,59.7,103.9,2635.4,14.5
1373.5,93.9,60.6,100.0,2524.0,14.3
1374.0,60.0,59.7,94.4,2601.8,5.4
1374.5,80.3,59.8,95.8,2701.3,11.8
1375.0,81.8,59.1,91.2,2683.9,7.5
1375.5,65.2,56.5,88.4,2724.9,7.5
1376.0,48.2,55.5,91.7,2695.9,5.6
1376.5,45.3,58.1,94.0,2698.8,7.5
1377.0,55.3,62.1,100.3,2671.8,8.7
1377.5,110.0,63.8,103.2,2678.1,12.4
1378.0,120.8,60.1,95.5,2637.1,23.0
1378.5,74.1,57.9,94.3,2685.8,7.9
1379.0,88.9,60.0,100.6,2674.6,14.0
1379.5,101.5,62.3,104.6,2705.4,16.2
1380.0,107.8,62.3,109.8,2680.8,16.8
1380.5,132.8,66.4,113.0,2688.6,21.6
1381.0,112.0,62.5,106.7,2791.2,23.1
1381.5,97.5,62.0,101.4,2716.5,13.0
1382.0,101.6,62.1,102.7,2678.4,14.6
1382.5,102.3,61.6,102.1,2692.0,15.0
1383.0,109.0,62.5,103.0,2681.8,15.5
1383.5,105.7,61.3,99.6,2695.9,15.9
1384.0,85.6,59.7,97.3,2670.3,12.6
1384.5,88.0,61.1,99.5,2683.6,11.5
1385.0,100.6,58.9,96.0,2662.3,12.7
1385.5,70.7,57.6,94.5,2701.8,8.0
1386.0,78.2,59.3,101.0,2695.2,13.0
1386.5,100.5,63.8,104.6,2663.3,16.1
1387.0,89.3,61.9,101.8,2684.3,10.5
1387.5,99.7,61.1,101.2,2708.6,13.6
1388.0,113.5,61.7,103.0,2679.8,15.2
1388.5,111.0,62.7,103.3,2689.8,16.3
1389.0,115.3,63.1,104.2,2697.5,15.2
1389.5,107.8,62.9,107.5,2683.3,15.8
1390.0,126.2,63.7,110.3,2710.8,21.2
1390.5,127.1,64.2,106.2,2735.4,19.8
1391.0,107.7,62.9,102.5,2674.6,15.5
1391.5,110.1,62.0,100.0,2656.5,15.5
1392.0,100.9,60.5,99.3,2723.3,10.3
1392.5,104.9,62.6,104.3,2650.3,16.6
1393.0,115.1,62.4,99.8,2685.0,18.3
1393.5,98.7,60.3,94.2,2704.8,12.5
1394.0,67.9,58.6,92.6,2708.9,7.0
1394.5,62.5,59.1,94.5,2691.0,6.4
1395.0,85.5,59.2,93.2,2671.6,11.0
